filename,latam_detected
pdf?id=3wJh9Pw2sn.pdf,0
pdf?id=d7hqAhLvWG.pdf,0
pdf?id=tMzJWg8KoH.pdf,0
pdf?id=s5p9ByKN1j.pdf,0
pdf?id=zYqM6gkqBi.pdf,0
pdf?id=b6L9g5EEFN.pdf,0
pdf?id=kMQju9SFBP.pdf,0
pdf?id=Tpb7uKAN3H.pdf,0
pdf?id=Wkss6Md6sv.pdf,0
pdf?id=8HxzgdrXhG.pdf,0
pdf?id=koxXKW4FbR.pdf,0
pdf?id=kEdP6usKZd.pdf,0
pdf?id=GWonJSceOf.pdf,0
pdf?id=VhRelRY9ii.pdf,0
pdf?id=xcdlSMYXxD.pdf,0
pdf?id=KkChcYqvdg.pdf,0
pdf?id=SXADEhZ0sl.pdf,0
pdf?id=PXkdqh4SXT.pdf,Error
pdf?id=26VLybEQ2h.pdf,0
pdf?id=anzoPBV4jI.pdf,0
pdf?id=yqKfMr0yvY.pdf,0
pdf?id=GqYSunGmp7.pdf,0
pdf?id=RZRRb11jXp.pdf,0
pdf?id=Omq9tUouSS.pdf,0
pdf?id=RV12OsgCO0.pdf,0
pdf?id=4ZAX1NT0ms.pdf,0
pdf?id=dKVUUZfcW9.pdf,0
pdf?id=CfOsKx3jF8.pdf,0
pdf?id=ZDrT1eG54T.pdf,0
pdf?id=vxVrN9wqD7.pdf,0
pdf?id=6BpKATZQd8.pdf,0
pdf?id=JxuFBB5OpD.pdf,0
pdf?id=JI6GEakOCH.pdf,0
pdf?id=yfYgwjj5F8.pdf,0
pdf?id=fL9qDVnMJF.pdf,0
pdf?id=w7CAtdP5XC.pdf,0
pdf?id=sVh3eQ642W.pdf,0
pdf?id=o3M9ibtZWV.pdf,0
pdf?id=54TTgXlS2U.pdf,0
pdf?id=ZOUHFrCmwu.pdf,0
pdf?id=XhNOSbLH0R.pdf,0
pdf?id=KI8XRNjPI2.pdf,0
pdf?id=0JtNyaHbNx.pdf,0
pdf?id=L7StVf0UXC.pdf,0
pdf?id=n7iG2X5Dg3.pdf,0
pdf?id=956KYtqwcU.pdf,0
pdf?id=Z6UueXyYwB.pdf,0
pdf?id=R5uuqCAPf8.pdf,0
pdf?id=qPrBgHgsmP.pdf,0
pdf?id=S4YDNW5eCx.pdf,0
pdf?id=2R6y4Ku9kG.pdf,0
pdf?id=P3JBBnh10z.pdf,0
pdf?id=HtGOaraQEH.pdf,0
pdf?id=dB6W56wQL9.pdf,0
pdf?id=QXq5BoaNPI.pdf,0
pdf?id=t7QJDaQsrI.pdf,0
pdf?id=RkX3UyGunC.pdf,0
pdf?id=NBU5IJGhCf.pdf,0
pdf?id=E0xUHr3iP8.pdf,0
pdf?id=Xl3TPnqZBD.pdf,0
pdf?id=YKQXu4JAYn.pdf,0
pdf?id=RB3HXYY4q6.pdf,0
