,title,paper_url,conference,year
124,LLMs Behind the Scenes: Enabling Narrative Scene Illustration,https://aclanthology.org/2025.emnlp-main.124.pdf,emnlp,2025
125,REARANK: Reasoning Re-ranking Agent via Reinforcement Learning,https://aclanthology.org/2025.emnlp-main.125.pdf,emnlp,2025
126,Large Language Models Do Multi-Label Classification Differently,https://aclanthology.org/2025.emnlp-main.126.pdf,emnlp,2025
127,FilBench: Can LLMs Understand and Generate Filipino?,https://aclanthology.org/2025.emnlp-main.127.pdf,emnlp,2025
128,M-ABSA: A Multilingual Dataset for Aspect-Based Sentiment Analysis,https://aclanthology.org/2025.emnlp-main.128.pdf,emnlp,2025
129,RuCCoD: Towards Automated ICD Coding in Russian,https://aclanthology.org/2025.emnlp-main.129.pdf,emnlp,2025
130,"Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs",https://aclanthology.org/2025.emnlp-main.130.pdf,emnlp,2025
131,Efficient Model Development through Fine-tuning Transfer,https://aclanthology.org/2025.emnlp-main.131.pdf,emnlp,2025
132,"Language Mixing in Reasoning Language Models: Patterns, Impact, and Internal Causes",https://aclanthology.org/2025.emnlp-main.132.pdf,emnlp,2025
133,User Feedback in Human-LLM Dialogues: A Lens to Understand Users But Noisy as a Learning Signal,https://aclanthology.org/2025.emnlp-main.133.pdf,emnlp,2025
134,Read to Hear: A Zero-Shot Pronunciation Assessment Using Textual Descriptions and LLMs,https://aclanthology.org/2025.emnlp-main.134.pdf,emnlp,2025
135,COCO-Tree: Compositional Hierarchical Concept Trees for Enhanced Reasoning in Vision-Language Models,https://aclanthology.org/2025.emnlp-main.135.pdf,emnlp,2025
136,SurveyGen: Quality-Aware Scientific Survey Generation with Large Language Models,https://aclanthology.org/2025.emnlp-main.136.pdf,emnlp,2025
137,"VoiceCraft-X: Unifying Multilingual, Voice-Cloning Speech Synthesis and Speech Editing",https://aclanthology.org/2025.emnlp-main.137.pdf,emnlp,2025
138,From Generation to Judgment: Opportunities and Challenges of LLM-as-a-judge,https://aclanthology.org/2025.emnlp-main.138.pdf,emnlp,2025
139,MultiMatch: Multihead Consistency Regularization Matching for Semi-Supervised Text Classification,https://aclanthology.org/2025.emnlp-main.139.pdf,emnlp,2025
140,TTT-Bench: A Benchmark for Evaluating Reasoning Ability with Simple and Novel Tic-Tac-Toe-style Games,https://aclanthology.org/2025.emnlp-main.140.pdf,emnlp,2025
141,Learning from Diverse Reasoning Paths with Routing and Collaboration,https://aclanthology.org/2025.emnlp-main.141.pdf,emnlp,2025
142,Ask Patients with Patience: Enabling LLMs for Human-Centric Medical Dialogue with Grounded Reasoning,https://aclanthology.org/2025.emnlp-main.142.pdf,emnlp,2025
143,MedHallu: A Comprehensive Benchmark for Detecting Medical Hallucinations in Large Language Models,https://aclanthology.org/2025.emnlp-main.143.pdf,emnlp,2025
144,NUTMEG: Separating Signal From Noise in Annotator Disagreement,https://aclanthology.org/2025.emnlp-main.144.pdf,emnlp,2025
145,"Alignment Quality Index (AQI) : Beyond Refusals: AQI as an Intrinsic Alignment Diagnostic via Latent Geometry, Cluster Divergence, and Layer wise Pooled Representations",https://aclanthology.org/2025.emnlp-main.145.pdf,emnlp,2025
146,MythTriage: Scalable Detection of Opioid Use Disorder Myths on a Video-Sharing Platform,https://aclanthology.org/2025.emnlp-main.146.pdf,emnlp,2025
147,Demystifying optimized prompts in language models,https://aclanthology.org/2025.emnlp-main.147.pdf,emnlp,2025
148,Whisper-UT: A Unified Translation Framework for Speech and Text,https://aclanthology.org/2025.emnlp-main.148.pdf,emnlp,2025
149,Unleashing the Reasoning Potential of LLMs by Critique Fine-Tuning on One Problem,https://aclanthology.org/2025.emnlp-main.149.pdf,emnlp,2025
150,Active Layer-Contrastive Decoding Reduces Hallucination in Large Language Model Generation,https://aclanthology.org/2025.emnlp-main.150.pdf,emnlp,2025
151,BBScoreV2: Learning Time-Evolution and Latent Alignment from Stochastic Representation,https://aclanthology.org/2025.emnlp-main.151.pdf,emnlp,2025
152,SAND: Boosting LLM Agents with Self-Taught Action Deliberation,https://aclanthology.org/2025.emnlp-main.152.pdf,emnlp,2025
153,LLMs as World Models: Data-Driven and Human-Centered Pre-Event Simulation for Disaster Impact Assessment,https://aclanthology.org/2025.emnlp-main.153.pdf,emnlp,2025
154,Mind the Value-Action Gap: Do LLMs Act in Alignment with Their Values?,https://aclanthology.org/2025.emnlp-main.154.pdf,emnlp,2025
155,Two Heads Are Better Than One: Dual-Model Verbal Reflection at Inference-Time,https://aclanthology.org/2025.emnlp-main.155.pdf,emnlp,2025
156,Image Embedding Sampling Method for Diverse Captioning,https://aclanthology.org/2025.emnlp-main.156.pdf,emnlp,2025
157,"Diagnosing Memorization in Chain-of-Thought Reasoning, One Token at a Time",https://aclanthology.org/2025.emnlp-main.157.pdf,emnlp,2025
158,FANS: Formal Answer Selection for LLM Natural Language Math Reasoning Using Lean4,https://aclanthology.org/2025.emnlp-main.158.pdf,emnlp,2025
159,Date Fragments: A Hidden Bottleneck of Tokenization for Temporal Reasoning,https://aclanthology.org/2025.emnlp-main.159.pdf,emnlp,2025
160,Measuring Risk of Bias in Biomedical Reports: The RoBBR Benchmark,https://aclanthology.org/2025.emnlp-main.160.pdf,emnlp,2025
161,SHIFT: Selected Helpful Informative Frame for Video-guided Machine Translation,https://aclanthology.org/2025.emnlp-main.161.pdf,emnlp,2025
162,Surge: On the Potential of Large Language Models as General-Purpose Surrogate Code Executors,https://aclanthology.org/2025.emnlp-main.162.pdf,emnlp,2025
163,Few-Shot Learning Translation from New Languages,https://aclanthology.org/2025.emnlp-main.163.pdf,emnlp,2025
164,Humanizing Machines: Rethinking LLM Anthropomorphism Through a Multi-Level Framework of Design,https://aclanthology.org/2025.emnlp-main.164.pdf,emnlp,2025
165,TokenSkip: Controllable Chain-of-Thought Compression in LLMs,https://aclanthology.org/2025.emnlp-main.165.pdf,emnlp,2025
166,Are Generative Models Underconfident? Better Quality Estimation with Boosted Model Probability,https://aclanthology.org/2025.emnlp-main.166.pdf,emnlp,2025
167,reWordBench: Benchmarking and Improving the Robustness of Reward Models with Transformed Inputs,https://aclanthology.org/2025.emnlp-main.167.pdf,emnlp,2025
168,Why Do Some Inputs Break Low-Bit LLM Quantization?,https://aclanthology.org/2025.emnlp-main.168.pdf,emnlp,2025
169,LiteASR: Efficient Automatic Speech Recognition with Low-Rank Approximation,https://aclanthology.org/2025.emnlp-main.169.pdf,emnlp,2025
170,AROMA: Autonomous Rank-one Matrix Adaptation,https://aclanthology.org/2025.emnlp-main.170.pdf,emnlp,2025
171,"Large Language Models Have Intrinsic Meta-Cognition, but Need a Good Lens",https://aclanthology.org/2025.emnlp-main.171.pdf,emnlp,2025
172,Anchoring-Guidance Fine-Tuning (AnGFT): Elevating Professional Response Quality in Role-Playing Conversational Agents,https://aclanthology.org/2025.emnlp-main.172.pdf,emnlp,2025
173,RiTTA: Modeling Event Relations in Text-to-Audio Generation,https://aclanthology.org/2025.emnlp-main.173.pdf,emnlp,2025
174,"Shallow Focus, Deep Fixes: Enhancing Shallow Layers Vision Attention Sinks to Alleviate Hallucination in LVLMs",https://aclanthology.org/2025.emnlp-main.174.pdf,emnlp,2025
175,"WangchanThaiInstruct: An instruction-following Dataset for Culture-Aware, Multitask, and Multi-domain Evaluation in Thai",https://aclanthology.org/2025.emnlp-main.175.pdf,emnlp,2025
176,MemeReaCon: Probing Contextual Meme Understanding in Large Vision-Language Models,https://aclanthology.org/2025.emnlp-main.176.pdf,emnlp,2025
177,A Comprehensive Literary Chinese Reading Comprehension Dataset with an Evidence Curation Based Solution,https://aclanthology.org/2025.emnlp-main.177.pdf,emnlp,2025
178,Dialect-SQL: An Adaptive Framework for Bridging the Dialect Gap in Text-to-SQL,https://aclanthology.org/2025.emnlp-main.178.pdf,emnlp,2025
179,FinMTEB: Finance Massive Text Embedding Benchmark,https://aclanthology.org/2025.emnlp-main.179.pdf,emnlp,2025
180,Scaling Rich Style-Prompted Text-to-Speech Datasets,https://aclanthology.org/2025.emnlp-main.180.pdf,emnlp,2025
181,Exploring Changes in Nation Perception with Nationality-Assigned Personas in LLMs,https://aclanthology.org/2025.emnlp-main.181.pdf,emnlp,2025
182,Eliciting Implicit Acoustic Styles from Open-domain Instructions to Facilitate Fine-grained Controllable Generation of Speech,https://aclanthology.org/2025.emnlp-main.182.pdf,emnlp,2025
183,OBLIVIATE: Robust and Practical Machine Unlearning for Large Language Models,https://aclanthology.org/2025.emnlp-main.183.pdf,emnlp,2025
184,AdaptThink: Reasoning Models Can Learn When to Think,https://aclanthology.org/2025.emnlp-main.184.pdf,emnlp,2025
185,T2: An Adaptive Test-Time Scaling Strategy for Contextual Question Answering,https://aclanthology.org/2025.emnlp-main.185.pdf,emnlp,2025
186,Non-Existent Relationship: Fact-Aware Multi-Level Machine-Generated Text Detection,https://aclanthology.org/2025.emnlp-main.186.pdf,emnlp,2025
187,Calibrating Verbal Uncertainty as a Linear Feature to Reduce Hallucinations,https://aclanthology.org/2025.emnlp-main.187.pdf,emnlp,2025
188,JUREX-4E: Juridical Expert-Annotated Four-Element Knowledge Base for Legal Reasoning,https://aclanthology.org/2025.emnlp-main.188.pdf,emnlp,2025
189,CIE: Controlling Language Model Text Generations Using Continuous Signals,https://aclanthology.org/2025.emnlp-main.189.pdf,emnlp,2025
190,Stand on The Shoulders of Giants: Building JailExpert from Previous Attack Experience,https://aclanthology.org/2025.emnlp-main.190.pdf,emnlp,2025
191,Language-to-Space Programming for Training-Free 3D Visual Grounding,https://aclanthology.org/2025.emnlp-main.191.pdf,emnlp,2025
192,RAG-Instruct: Boosting LLMs with Diverse Retrieval-Augmented Instructions,https://aclanthology.org/2025.emnlp-main.192.pdf,emnlp,2025
193,AdaRewriter: Unleashing the Power of Prompting-based Conversational Query Reformulation via Test-Time Adaptation,https://aclanthology.org/2025.emnlp-main.193.pdf,emnlp,2025
194,SmartBench: Is Your LLM Truly a Good Chinese Smartphone Assistant?,https://aclanthology.org/2025.emnlp-main.194.pdf,emnlp,2025
