,title,conference,year,paper_url
42,Joint Item Embedding Dual-view Exploration and Adaptive Local-Global Fusion for Federated Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730016
43,LLM-Generated Fake News Induces Truth Decay in News Ecosystem: A Case Study on Neural News Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730027
44,The Magnitude of Truth: On Using Magnitude Estimation for Truthfulness Assessment,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730091
45,Efficiency and Effectiveness of LLM-Based Summarization of Evidence in Crowdsourced Fact-Checking,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729960
46,Collaboration and Controversy Among Experts:  Rumor Early Detection by Tuning a Comment Generator,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729928
47,Continual Origin Tracing of LLM-Generated Text,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729935
48,Bridging Interests and Truth: Towards Mitigating Fake News with Personalized and Truthful Recommendations,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729912
49,The Truth Becomes Clearer Through Debate! Multi-Agent Systems with Large Language Models Unmask Fake News,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730092
50,"Query Smarter, Trust Better? Exploring Search Behaviours for Verifying News Accuracy",sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730067
51,Measuring Text-Image Retrieval Fairness with Synthetic Data,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730030
52,Understanding Accuracy-Fairness Trade-offs in Re-ranking through Elasticity in Economics,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730106
53,Fairness-Aware Classification over Incomplete Data,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729975
54,Is Having Rationales Enough? Rethinking Knowledge Enhancement for Multimodal Hateful Meme Detection,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730014
55,Can LLMs Enhance Fairness in Recommendation Systems? A Data Augmentation Approach,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729917
