,title,paper_url,conference,year
635,Exploring Graph Representations of Logical Forms for Language Modeling,https://aclanthology.org/2025.findings-acl.635.pdf,acl-sidetracks,2025
636,SEA-HELM: Southeast Asian Holistic Evaluation of Language Models,https://aclanthology.org/2025.findings-acl.636.pdf,acl-sidetracks,2025
637,TRANS-ZERO: Self-Play Incentivizes Large Language Models for Multilingual Translation Without Parallel Data,https://aclanthology.org/2025.findings-acl.637.pdf,acl-sidetracks,2025
638,A Conformal Risk Control Framework for Granular Word Assessment and Uncertainty Calibration of CLIPScore Quality Estimates,https://aclanthology.org/2025.findings-acl.638.pdf,acl-sidetracks,2025
639,SGDPO: Self-Guided Direct Preference Optimization for Language Model Alignment,https://aclanthology.org/2025.findings-acl.639.pdf,acl-sidetracks,2025
640,Socratic Style Chain-of-Thoughts Help LLMs to be a Better Reasoner,https://aclanthology.org/2025.findings-acl.640.pdf,acl-sidetracks,2025
641,Quantile Regression with Large Language Models for Price Prediction,https://aclanthology.org/2025.findings-acl.641.pdf,acl-sidetracks,2025
642,Training Turn-by-Turn Verifiers for Dialogue Tutoring Agents: The Curious Case of LLMs as Your Coding Tutors,https://aclanthology.org/2025.findings-acl.642.pdf,acl-sidetracks,2025
643,AIGuard: A Benchmark and Lightweight Detection for E-commerce AIGC Risks,https://aclanthology.org/2025.findings-acl.643.pdf,acl-sidetracks,2025
644,A2ATS: Retrieval-Based KV Cache Reduction via Windowed Rotary Position Embedding and Query-Aware Vector Quantization,https://aclanthology.org/2025.findings-acl.644.pdf,acl-sidetracks,2025
645,TransBench: Breaking Barriers for Transferable Graphical User Interface Agents in Dynamic Digital Environments,https://aclanthology.org/2025.findings-acl.645.pdf,acl-sidetracks,2025
646,Order Matters: Investigate the Position Bias in Multi-constraint Instruction Following,https://aclanthology.org/2025.findings-acl.646.pdf,acl-sidetracks,2025
647,CoT-VTM: Visual-to-Music Generation with Chain-of-Thought Reasoning,https://aclanthology.org/2025.findings-acl.647.pdf,acl-sidetracks,2025
648,A Tale of Evaluating Factual Consistency: Case Study on Long Document Summarization Evaluation,https://aclanthology.org/2025.findings-acl.648.pdf,acl-sidetracks,2025
649,Evaluating Pretrained Causal Language Models for Synonymy,https://aclanthology.org/2025.findings-acl.649.pdf,acl-sidetracks,2025
650,MDIT-Bench: Evaluating the Dual-Implicit Toxicity in Large Multimodal Models,https://aclanthology.org/2025.findings-acl.650.pdf,acl-sidetracks,2025
651,CoVE: Compressed Vocabulary Expansion Makes Better LLM-based Recommender Systems,https://aclanthology.org/2025.findings-acl.651.pdf,acl-sidetracks,2025
652,CtrlA: Adaptive Retrieval-Augmented Generation via Inherent Control,https://aclanthology.org/2025.findings-acl.652.pdf,acl-sidetracks,2025
653,Maximum Score Routing For Mixture-of-Experts,https://aclanthology.org/2025.findings-acl.653.pdf,acl-sidetracks,2025
654,Time Course MechInterp: Analyzing the Evolution of Components and Knowledge in Large Language Models,https://aclanthology.org/2025.findings-acl.654.pdf,acl-sidetracks,2025
655,Well Begun is Half Done: Low-resource Preference Alignment by Weak-to-Strong Decoding,https://aclanthology.org/2025.findings-acl.655.pdf,acl-sidetracks,2025
656,Disentangling Text and Math in Word Problems: Evidence for the Bidimensional Structure of Large Language Models’ Reasoning,https://aclanthology.org/2025.findings-acl.656.pdf,acl-sidetracks,2025
657,Human-LLM Coevolution: Evidence from Academic Writing,https://aclanthology.org/2025.findings-acl.657.pdf,acl-sidetracks,2025
658,Disentangled Multi-span Evolutionary Network against Temporal Knowledge Graph Reasoning,https://aclanthology.org/2025.findings-acl.658.pdf,acl-sidetracks,2025
659,GRAF: Graph Retrieval Augmented by Facts for Romanian Legal Multi-Choice Question Answering,https://aclanthology.org/2025.findings-acl.659.pdf,acl-sidetracks,2025
660,Express What You See: Can Multimodal LLMs Decode Visual Ciphers with Intuitive Semiosis Comprehension?,https://aclanthology.org/2025.findings-acl.660.pdf,acl-sidetracks,2025
661,ConFit v2: Improving Resume-Job Matching using Hypothetical Resume Embedding and Runner-Up Hard-Negative Mining,https://aclanthology.org/2025.findings-acl.661.pdf,acl-sidetracks,2025
662,Knowing Before Saying: LLM Representations Encode Information About Chain-of-Thought Success Before Completion,https://aclanthology.org/2025.findings-acl.662.pdf,acl-sidetracks,2025
663,Grounding Task Assistance with Multimodal Cues from a Single Demonstration,https://aclanthology.org/2025.findings-acl.663.pdf,acl-sidetracks,2025
664,"Awes, Laws, and Flaws From Today’s LLM Research",https://aclanthology.org/2025.findings-acl.664.pdf,acl-sidetracks,2025
665,Dual Debiasing for Noisy In-Context Learning for Text Generation,https://aclanthology.org/2025.findings-acl.665.pdf,acl-sidetracks,2025
666,DRS: Deep Question Reformulation With Structured Output,https://aclanthology.org/2025.findings-acl.666.pdf,acl-sidetracks,2025
667,Towards Explainable Hate Speech Detection,https://aclanthology.org/2025.findings-acl.667.pdf,acl-sidetracks,2025
668,"BioHopR: A Benchmark for Multi-Hop, Multi-Answer Reasoning in Biomedical Domain",https://aclanthology.org/2025.findings-acl.668.pdf,acl-sidetracks,2025
669,PipeSpec: Breaking Stage Dependencies in Hierarchical LLM Decoding,https://aclanthology.org/2025.findings-acl.669.pdf,acl-sidetracks,2025
670,LAM SIMULATOR: Advancing Data Generation for Large Action Model Training via Online Exploration and Trajectory Feedback,https://aclanthology.org/2025.findings-acl.670.pdf,acl-sidetracks,2025
671,"Rank, Chunk and Expand: Lineage-Oriented Reasoning for Taxonomy Expansion",https://aclanthology.org/2025.findings-acl.671.pdf,acl-sidetracks,2025
672,Probing Subphonemes in Morphology Models,https://aclanthology.org/2025.findings-acl.672.pdf,acl-sidetracks,2025
673,Exploiting Instruction-Following Retrievers for Malicious Information Retrieval,https://aclanthology.org/2025.findings-acl.673.pdf,acl-sidetracks,2025
674,Improving Causal Interventions in Amnesic Probing with Mean Projection or LEACE,https://aclanthology.org/2025.findings-acl.674.pdf,acl-sidetracks,2025
675,The Threat of PROMPTS in Large Language Models: A System and User Prompt Perspective,https://aclanthology.org/2025.findings-acl.675.pdf,acl-sidetracks,2025
676,RoseRAG: Robust Retrieval-augmented Generation with Small-scale LLMs via Margin-aware Preference Optimization,https://aclanthology.org/2025.findings-acl.676.pdf,acl-sidetracks,2025
677,Instruction-Tuning LLMs for Event Extraction with Annotation Guidelines,https://aclanthology.org/2025.findings-acl.677.pdf,acl-sidetracks,2025
678,mRAKL: Multilingual Retrieval-Augmented Knowledge Graph Construction for Low-Resourced Languages,https://aclanthology.org/2025.findings-acl.678.pdf,acl-sidetracks,2025
679,Mechanistic Interpretability of Emotion Inference in Large Language Models,https://aclanthology.org/2025.findings-acl.679.pdf,acl-sidetracks,2025
680,RL-Guider: Leveraging Historical Decisions and Feedback for Drug Editing with Large Language Models,https://aclanthology.org/2025.findings-acl.680.pdf,acl-sidetracks,2025
681,BriefMe: A Legal NLP Benchmark for Assisting with Legal Briefs,https://aclanthology.org/2025.findings-acl.681.pdf,acl-sidetracks,2025
682,I see what you mean: Co-Speech Gestures for Reference Resolution in Multimodal Dialogue,https://aclanthology.org/2025.findings-acl.682.pdf,acl-sidetracks,2025
683,World Knowledge Resolves Some Aspectual Ambiguity,https://aclanthology.org/2025.findings-acl.683.pdf,acl-sidetracks,2025
684,ACCESS DENIED INC: The First Benchmark Environment for Sensitivity Awareness,https://aclanthology.org/2025.findings-acl.684.pdf,acl-sidetracks,2025
685,Spatial Coordinates as a Cell Language: A Multi-Sentence Framework for Imaging Mass Cytometry Analysis,https://aclanthology.org/2025.findings-acl.685.pdf,acl-sidetracks,2025
686,HumanEval Pro and MBPP Pro: Evaluating Large Language Models on Self-invoking Code Generation Task,https://aclanthology.org/2025.findings-acl.686.pdf,acl-sidetracks,2025
687,TCSinger 2: Customizable Multilingual Zero-shot Singing Voice Synthesis,https://aclanthology.org/2025.findings-acl.687.pdf,acl-sidetracks,2025
688,Compute Optimal Scaling of Skills: Knowledge vs Reasoning,https://aclanthology.org/2025.findings-acl.688.pdf,acl-sidetracks,2025
689,PECAN: LLM-Guided Dynamic Progress Control with Attention-Guided Hierarchical Weighted Graph for Long-Document QA,https://aclanthology.org/2025.findings-acl.689.pdf,acl-sidetracks,2025
690,Lifelong Model Editing with Graph-Based External Memory,https://aclanthology.org/2025.findings-acl.690.pdf,acl-sidetracks,2025
691,Multi-Sense Embeddings for Language Models and Knowledge Distillation,https://aclanthology.org/2025.findings-acl.691.pdf,acl-sidetracks,2025
692,CodeScientist: End-to-End Semi-Automated Scientific Discovery with Code-based Experimentation,https://aclanthology.org/2025.findings-acl.692.pdf,acl-sidetracks,2025
693,Beyond Factual Accuracy: Evaluating Coverage of Diverse Factual Information in Long-form Text Generation,https://aclanthology.org/2025.findings-acl.693.pdf,acl-sidetracks,2025
694,Continual Quantization-Aware Pre-Training: When to transition from 16-bit to 1.58-bit pre-training for BitNet language models?,https://aclanthology.org/2025.findings-acl.694.pdf,acl-sidetracks,2025
695,When Detection Fails: The Power of Fine-Tuned Models to Generate Human-Like Social Media Text,https://aclanthology.org/2025.findings-acl.695.pdf,acl-sidetracks,2025
696,Not quite Sherlock Holmes: Language model predictions do not reliably differentiate impossible from improbable events,https://aclanthology.org/2025.findings-acl.696.pdf,acl-sidetracks,2025
697,The Rotary Position Embedding May Cause Dimension Inefficiency in Attention Heads for Long-Distance Retrieval,https://aclanthology.org/2025.findings-acl.697.pdf,acl-sidetracks,2025
698,"IDEA: Enhancing the Rule Learning Ability of Large Language Model Agent through Induction, Deduction, and Abduction",https://aclanthology.org/2025.findings-acl.698.pdf,acl-sidetracks,2025
699,EnigmaToM: Improve LLMs’ Theory-of-Mind Reasoning Capabilities with Neural Knowledge Base of Entity States,https://aclanthology.org/2025.findings-acl.699.pdf,acl-sidetracks,2025
700,ReasonerRank: Redefining Language Model Evaluation with Ground-Truth-Free Ranking Frameworks,https://aclanthology.org/2025.findings-acl.700.pdf,acl-sidetracks,2025
701,HyGenar: An LLM-Driven Hybrid Genetic Algorithm for Few-Shot Grammar Generation,https://aclanthology.org/2025.findings-acl.701.pdf,acl-sidetracks,2025
702,Can Large Language Models Understand Argument Schemes?,https://aclanthology.org/2025.findings-acl.702.pdf,acl-sidetracks,2025
703,MMInA: Benchmarking Multihop Multimodal Internet Agents,https://aclanthology.org/2025.findings-acl.703.pdf,acl-sidetracks,2025
704,ThinkGuard: Deliberative Slow Thinking Leads to Cautious Guardrails,https://aclanthology.org/2025.findings-acl.704.pdf,acl-sidetracks,2025
705,Neutralizing Bias in LLM Reasoning using Entailment Graphs,https://aclanthology.org/2025.findings-acl.705.pdf,acl-sidetracks,2025
706,Dynamic Steering With Episodic Memory For Large Language Models,https://aclanthology.org/2025.findings-acl.706.pdf,acl-sidetracks,2025
707,Eeyore: Realistic Depression Simulation via Expert-in-the-Loop Supervised and Preference Optimization,https://aclanthology.org/2025.findings-acl.707.pdf,acl-sidetracks,2025
708,Lost in Translation: Benchmarking Commercial Machine Translation Models for Dyslexic-Style Text,https://aclanthology.org/2025.findings-acl.708.pdf,acl-sidetracks,2025
709,Divide-Verify-Refine: Can LLMs Self-align with Complex Instructions?,https://aclanthology.org/2025.findings-acl.709.pdf,acl-sidetracks,2025
710,LlamaPIE: Proactive In-Ear Conversation Assistants,https://aclanthology.org/2025.findings-acl.710.pdf,acl-sidetracks,2025
711,Task-Oriented Automatic Fact-Checking with Frame-Semantics,https://aclanthology.org/2025.findings-acl.711.pdf,acl-sidetracks,2025
712,Craw4LLM: Efficient Web Crawling for LLM Pretraining,https://aclanthology.org/2025.findings-acl.712.pdf,acl-sidetracks,2025
713,Be Cautious When Merging Unfamiliar LLMs: A Phishing Model Capable of Stealing Privacy,https://aclanthology.org/2025.findings-acl.713.pdf,acl-sidetracks,2025
714,Understand User Opinions of Large Language Models via LLM-Powered In-the-Moment User Experience Interviews,https://aclanthology.org/2025.findings-acl.714.pdf,acl-sidetracks,2025
715,HiCOT: Improving Neural Topic Models via Optimal Transport and Contrastive Learning,https://aclanthology.org/2025.findings-acl.715.pdf,acl-sidetracks,2025
716,FLAG-TRADER: Fusion LLM-Agent with Gradient-based Reinforcement Learning for Financial Trading,https://aclanthology.org/2025.findings-acl.716.pdf,acl-sidetracks,2025
717,The Silent Saboteur: Imperceptible Adversarial Attacks against Black-Box Retrieval-Augmented Generation Systems,https://aclanthology.org/2025.findings-acl.717.pdf,acl-sidetracks,2025
718,CROSSAGENTIE: Cross-Type and Cross-Task Multi-Agent LLM Collaboration for Zero-Shot Information Extraction,https://aclanthology.org/2025.findings-acl.718.pdf,acl-sidetracks,2025
719,"Decoupling Memories, Muting Neurons: Towards Practical Machine Unlearning for Large Language Models",https://aclanthology.org/2025.findings-acl.719.pdf,acl-sidetracks,2025
720,Assimilation and Accommodation: Task-Adaptive Hierarchical Abstraction for Solving Web Tasks,https://aclanthology.org/2025.findings-acl.720.pdf,acl-sidetracks,2025
721,SafeLawBench: Towards Safe Alignment of Large Language Models,https://aclanthology.org/2025.findings-acl.721.pdf,acl-sidetracks,2025
722,"3DM: Distill, Dynamic Drop, and Merge for Debiasing Multi-modal Large Language Models",https://aclanthology.org/2025.findings-acl.722.pdf,acl-sidetracks,2025
723,CausalAbstain: Enhancing Multilingual LLMs with Causal Reasoning for Trustworthy Abstention,https://aclanthology.org/2025.findings-acl.723.pdf,acl-sidetracks,2025
724,CapArena: Benchmarking and Analyzing Detailed Image Captioning in the LLM Era,https://aclanthology.org/2025.findings-acl.724.pdf,acl-sidetracks,2025
725,LLM-Empowered Class Imbalanced Graph Prompt Learning for Online Drug Trafficking Detection,https://aclanthology.org/2025.findings-acl.725.pdf,acl-sidetracks,2025
726,CoLA: Collaborative Low-Rank Adaptation,https://aclanthology.org/2025.findings-acl.726.pdf,acl-sidetracks,2025
727,GLiM: Integrating Graph Transformer and LLM for Document-Level Biomedical Relation Extraction with Incomplete Labeling,https://aclanthology.org/2025.findings-acl.727.pdf,acl-sidetracks,2025
728,AnalyticKWS: Towards Exemplar-Free Analytic Class Incremental Learning for Small-footprint Keyword Spotting,https://aclanthology.org/2025.findings-acl.728.pdf,acl-sidetracks,2025
729,"Sleepless Nights, Sugary Days: Creating Synthetic Users with Health Conditions for Realistic Coaching Agent Interactions",https://aclanthology.org/2025.findings-acl.729.pdf,acl-sidetracks,2025
730,Imagine to Hear: Auditory Knowledge Generation can be an Effective Assistant for Language Models,https://aclanthology.org/2025.findings-acl.730.pdf,acl-sidetracks,2025
731,SafeEraser: Enhancing Safety in Multimodal Large Language Models through Multimodal Machine Unlearning,https://aclanthology.org/2025.findings-acl.731.pdf,acl-sidetracks,2025
732,Prediction-Augmented Generation for Automatic Diagnosis Tasks,https://aclanthology.org/2025.findings-acl.732.pdf,acl-sidetracks,2025
733,FedLEKE: Federated Locate-then-Edit Knowledge Editing for Multi-Client Collaboration,https://aclanthology.org/2025.findings-acl.733.pdf,acl-sidetracks,2025
734,DiSCo: Device-Server Collaborative LLM-based Text Streaming Services,https://aclanthology.org/2025.findings-acl.734.pdf,acl-sidetracks,2025
735,Customizing In-context Learning for Dynamic Interest Adaption in LLM-based Recommendation,https://aclanthology.org/2025.findings-acl.735.pdf,acl-sidetracks,2025
736,Robust Data Watermarking in Language Models by Injecting Fictitious Knowledge,https://aclanthology.org/2025.findings-acl.736.pdf,acl-sidetracks,2025
737,LLM-Enhanced Query Generation and Retrieval Preservation for Task-Oriented Dialogue,https://aclanthology.org/2025.findings-acl.737.pdf,acl-sidetracks,2025
738,ClozeMath: Improving Mathematical Reasoning in Language Models by Learning to Fill Equations,https://aclanthology.org/2025.findings-acl.738.pdf,acl-sidetracks,2025
739,Low-Entropy Watermark Detection via Bayes’ Rule Derived Detector,https://aclanthology.org/2025.findings-acl.739.pdf,acl-sidetracks,2025
740,"CoD, Towards an Interpretable Medical Agent using Chain of Diagnosis",https://aclanthology.org/2025.findings-acl.740.pdf,acl-sidetracks,2025
741,DaNet: Dual-Aware Enhanced Alignment Network for Multimodal Aspect-Based Sentiment Analysis,https://aclanthology.org/2025.findings-acl.741.pdf,acl-sidetracks,2025
742,"Exploring Multimodal Challenges in Toxic Chinese Detection: Taxonomy, Benchmark, and Findings",https://aclanthology.org/2025.findings-acl.742.pdf,acl-sidetracks,2025
743,LDIR: Low-Dimensional Dense and Interpretable Text Embeddings with Relative Representations,https://aclanthology.org/2025.findings-acl.743.pdf,acl-sidetracks,2025
744,Ranked Voting based Self-Consistency of Large Language Models,https://aclanthology.org/2025.findings-acl.744.pdf,acl-sidetracks,2025
745,SemanticCamo: Jailbreaking Large Language Models through Semantic Camouflage,https://aclanthology.org/2025.findings-acl.745.pdf,acl-sidetracks,2025
746,Assigning Distinct Roles to Quantized and Low-Rank Matrices Toward Optimal Weight Decomposition,https://aclanthology.org/2025.findings-acl.746.pdf,acl-sidetracks,2025
747,Better Process Supervision with Bi-directional Rewarding Signals,https://aclanthology.org/2025.findings-acl.747.pdf,acl-sidetracks,2025
748,KnowCoder-X: Boosting Multilingual Information Extraction via Code,https://aclanthology.org/2025.findings-acl.748.pdf,acl-sidetracks,2025
749,MEIT: Multimodal Electrocardiogram Instruction Tuning on Large Language Models for Report Generation,https://aclanthology.org/2025.findings-acl.749.pdf,acl-sidetracks,2025
750,Harnessing Large Language Models for Disaster Management: A Survey,https://aclanthology.org/2025.findings-acl.750.pdf,acl-sidetracks,2025
751,Towards Medical Complex Reasoning with LLMs through Medical Verifiable Problems,https://aclanthology.org/2025.findings-acl.751.pdf,acl-sidetracks,2025
752,Monitoring Decoding: Mitigating Hallucination via Evaluating the Factuality of Partial Response during Generation,https://aclanthology.org/2025.findings-acl.752.pdf,acl-sidetracks,2025
753,LLM Critics Help Catch Bugs in Mathematics: Towards a Better Mathematical Verifier with Natural Language Feedback,https://aclanthology.org/2025.findings-acl.753.pdf,acl-sidetracks,2025
754,EvoBench: Towards Real-world LLM-Generated Text Detection Benchmarking for Evolving Large Language Models,https://aclanthology.org/2025.findings-acl.754.pdf,acl-sidetracks,2025
755,MMSciBench: Benchmarking Language Models on Chinese Multimodal Scientific Problems,https://aclanthology.org/2025.findings-acl.755.pdf,acl-sidetracks,2025
756,Lightweight Query Checkpoint: Classifying Faulty User Queries to Mitigate Hallucinations in Large Language Model Question Answering,https://aclanthology.org/2025.findings-acl.756.pdf,acl-sidetracks,2025
757,Exploring LLM Annotation for Adaptation of Clinical Information Extraction Models under Data-sharing Restrictions,https://aclanthology.org/2025.findings-acl.757.pdf,acl-sidetracks,2025
758,Enhancing the Comprehensibility of Text Explanations via Unsupervised Concept Discovery,https://aclanthology.org/2025.findings-acl.758.pdf,acl-sidetracks,2025
759,RecordTwin: Towards Creating Safe Synthetic Clinical Corpora,https://aclanthology.org/2025.findings-acl.759.pdf,acl-sidetracks,2025
760,Beyond Surface-Level Patterns: An Essence-Driven Defense Framework Against Jailbreak Attacks in LLMs,https://aclanthology.org/2025.findings-acl.760.pdf,acl-sidetracks,2025
761,Multimodal Invariant Sentiment Representation Learning,https://aclanthology.org/2025.findings-acl.761.pdf,acl-sidetracks,2025
762,ChuLo: Chunk-Level Key Information Representation for Long Document Understanding,https://aclanthology.org/2025.findings-acl.762.pdf,acl-sidetracks,2025
763,REVS: Unlearning Sensitive Information in Language Models via Rank Editing in the Vocabulary Space,https://aclanthology.org/2025.findings-acl.763.pdf,acl-sidetracks,2025
764,Is External Information Useful for Stance Detection with LLMs?,https://aclanthology.org/2025.findings-acl.764.pdf,acl-sidetracks,2025
765,Benchmarking Query-Conditioned Natural Language Inference,https://aclanthology.org/2025.findings-acl.765.pdf,acl-sidetracks,2025
766,Flowchart-Based Decision Making with Large Language Models,https://aclanthology.org/2025.findings-acl.766.pdf,acl-sidetracks,2025
767,NarGINA: Towards Accurate and Interpretable Children’s Narrative Ability Assessment via Narrative Graphs,https://aclanthology.org/2025.findings-acl.767.pdf,acl-sidetracks,2025
768,Improving Efficiency in Large Language Models via Extendable Block Floating Point Representation,https://aclanthology.org/2025.findings-acl.768.pdf,acl-sidetracks,2025
769,EpiCoDe: Boosting Model Performance Beyond Training with Extrapolation and Contrastive Decoding,https://aclanthology.org/2025.findings-acl.769.pdf,acl-sidetracks,2025
770,NativQA: Multilingual Culturally-Aligned Natural Query for LLMs,https://aclanthology.org/2025.findings-acl.770.pdf,acl-sidetracks,2025
771,DoCIA: An Online Document-Level Context Incorporation Agent for Speech Translation,https://aclanthology.org/2025.findings-acl.771.pdf,acl-sidetracks,2025
772,RISE: Reasoning Enhancement via Iterative Self-Exploration in Multi-hop Question Answering,https://aclanthology.org/2025.findings-acl.772.pdf,acl-sidetracks,2025
773,VADE: Visual Attention Guided Hallucination Detection and Elimination,https://aclanthology.org/2025.findings-acl.773.pdf,acl-sidetracks,2025
774,PGPO: Enhancing Agent Reasoning via Pseudocode-style Planning Guided Preference Optimization,https://aclanthology.org/2025.findings-acl.774.pdf,acl-sidetracks,2025
775,The Effectiveness of Uncased Tokeniziaion for Clinical Notes,https://aclanthology.org/2025.findings-acl.775.pdf,acl-sidetracks,2025
776,AMXFP4: Taming Activation Outliers with Asymmetric Microscaling Floating-Point for 4-bit LLM Inference,https://aclanthology.org/2025.findings-acl.776.pdf,acl-sidetracks,2025
777,Improving Continual Pre-training Through Seamless Data Packing,https://aclanthology.org/2025.findings-acl.777.pdf,acl-sidetracks,2025
778,The Impact of Name Age Perception on Job Recommendations in LLMs,https://aclanthology.org/2025.findings-acl.778.pdf,acl-sidetracks,2025
779,"DAPI: Domain Adaptive Toxicity Probe Vector Intervention, for Fine-Grained Detoxification",https://aclanthology.org/2025.findings-acl.779.pdf,acl-sidetracks,2025
780,Task Knowledge Injection via Interpolations and Reinstatement for Large Language Model Generalization,https://aclanthology.org/2025.findings-acl.780.pdf,acl-sidetracks,2025
781,"STARS: A Unified Framework for Singing Transcription, Alignment, and Refined Style Annotation",https://aclanthology.org/2025.findings-acl.781.pdf,acl-sidetracks,2025
782,Unveiling the Key Factors for Distilling Chain-of-Thought Reasoning,https://aclanthology.org/2025.findings-acl.782.pdf,acl-sidetracks,2025
783,INT: Establishing Information Transfer for Multilingual Intent Detection and Slot Filling,https://aclanthology.org/2025.findings-acl.783.pdf,acl-sidetracks,2025
784,Enhancing LLM Agent Safety via Causal Influence Prompting,https://aclanthology.org/2025.findings-acl.784.pdf,acl-sidetracks,2025
785,Position Paper: MeMo: Towards Language Models with Associative Memory Mechanisms,https://aclanthology.org/2025.findings-acl.785.pdf,acl-sidetracks,2025
786,DeRAGEC: Denoising Named Entity Candidates with Synthetic Rationale for ASR Error Correction,https://aclanthology.org/2025.findings-acl.786.pdf,acl-sidetracks,2025
787,Rehearse With User: Personalized Opinion Summarization via Role-Playing based on Large Language Models,https://aclanthology.org/2025.findings-acl.787.pdf,acl-sidetracks,2025
788,AdParaphrase v2.0: Generating Attractive Ad Texts Using a Preference-Annotated Paraphrase Dataset,https://aclanthology.org/2025.findings-acl.788.pdf,acl-sidetracks,2025
789,Beyond the Average Reader: the Reader Embedding Approach,https://aclanthology.org/2025.findings-acl.789.pdf,acl-sidetracks,2025
790,PredictaBoard: Benchmarking LLM Score Predictability,https://aclanthology.org/2025.findings-acl.790.pdf,acl-sidetracks,2025
791,FedDQC: Data Quality Control in Federated Instruction-tuning of Large Language Models,https://aclanthology.org/2025.findings-acl.791.pdf,acl-sidetracks,2025
792,"Weed Out, Then Harvest: Dual Low-Rank Adaptation is an Effective Noisy Label Detector for Noise-Robust Learning",https://aclanthology.org/2025.findings-acl.792.pdf,acl-sidetracks,2025
793,“I understand your perspective”: LLM Persuasion through the Lens of Communicative Action Theory,https://aclanthology.org/2025.findings-acl.793.pdf,acl-sidetracks,2025
794,Nunchi-Bench: Benchmarking Language Models on Cultural Reasoning with a Focus on Korean Superstition,https://aclanthology.org/2025.findings-acl.794.pdf,acl-sidetracks,2025
795,Let’s Be Self-generated via Step by Step: A Curriculum Learning Approach to Automated Reasoning with Large Language Models,https://aclanthology.org/2025.findings-acl.795.pdf,acl-sidetracks,2025
796,daDPO: Distribution-Aware DPO for Distilling Conversational Abilities,https://aclanthology.org/2025.findings-acl.796.pdf,acl-sidetracks,2025
797,Consultant Decoding: Yet Another Synergistic Mechanism,https://aclanthology.org/2025.findings-acl.797.pdf,acl-sidetracks,2025
798,IntelliCockpitBench: A Comprehensive Benchmark to Evaluate VLMs for Intelligent Cockpit,https://aclanthology.org/2025.findings-acl.798.pdf,acl-sidetracks,2025
799,Analyzing Political Bias in LLMs via Target-Oriented Sentiment Classification,https://aclanthology.org/2025.findings-acl.799.pdf,acl-sidetracks,2025
800,PISCO: Pretty Simple Compression for Retrieval-Augmented Generation,https://aclanthology.org/2025.findings-acl.800.pdf,acl-sidetracks,2025
801,AnchorCoT: Anchors Pave the Way for Multi-hop Reasoning,https://aclanthology.org/2025.findings-acl.801.pdf,acl-sidetracks,2025
802,Token Pruning in Multimodal Large Language Models: Are We Solving the Right Problem?,https://aclanthology.org/2025.findings-acl.802.pdf,acl-sidetracks,2025
803,Federated Data-Efficient Instruction Tuning for Large Language Models,https://aclanthology.org/2025.findings-acl.803.pdf,acl-sidetracks,2025
804,They want to pretend not to understand: The Limits of Current LLMs in Interpreting Implicit Content of Political Discourse,https://aclanthology.org/2025.findings-acl.804.pdf,acl-sidetracks,2025
805,ZeroNER: Fueling Zero-Shot Named Entity Recognition via Entity Type Descriptions,https://aclanthology.org/2025.findings-acl.805.pdf,acl-sidetracks,2025
806,Do Large Language Models Have “Emotion Neurons”? Investigating the Existence and Role,https://aclanthology.org/2025.findings-acl.806.pdf,acl-sidetracks,2025
807,Grammar-Based Code Representation: Is It a Worthy Pursuit for LLMs?,https://aclanthology.org/2025.findings-acl.807.pdf,acl-sidetracks,2025
808,Investigating Inference-time Scaling for Chain of Multi-modal Thought: A Preliminary Study,https://aclanthology.org/2025.findings-acl.808.pdf,acl-sidetracks,2025
809,UI-E2I-Synth: Advancing GUI Grounding with Large-Scale Instruction Synthesis,https://aclanthology.org/2025.findings-acl.809.pdf,acl-sidetracks,2025
810,A Study into Investigating Temporal Robustness of LLMs,https://aclanthology.org/2025.findings-acl.810.pdf,acl-sidetracks,2025
811,ToolExpNet: Optimizing Multi-Tool Selection in LLMs with Similarity and Dependency-Aware Experience Networks,https://aclanthology.org/2025.findings-acl.811.pdf,acl-sidetracks,2025
812,SPILL: Domain-Adaptive Intent Clustering based on Selection and Pooling with Large Language Models,https://aclanthology.org/2025.findings-acl.812.pdf,acl-sidetracks,2025
813,How Far are LLMs from Being Our Digital Twins? A Benchmark for Persona-Based Behavior Chain Simulation,https://aclanthology.org/2025.findings-acl.813.pdf,acl-sidetracks,2025
814,GRI-QA: a Comprehensive Benchmark for Table Question Answering over Environmental Data,https://aclanthology.org/2025.findings-acl.814.pdf,acl-sidetracks,2025
815,WebUIBench: A Comprehensive Benchmark for Evaluating Multimodal Large Language Models in WebUI-to-Code,https://aclanthology.org/2025.findings-acl.815.pdf,acl-sidetracks,2025
816,Optimizing Multi-Hop Document Retrieval Through Intermediate Representations,https://aclanthology.org/2025.findings-acl.816.pdf,acl-sidetracks,2025
817,Towards Better Understanding of Program-of-Thought Reasoning in Cross-Lingual and Multilingual Environments,https://aclanthology.org/2025.findings-acl.817.pdf,acl-sidetracks,2025
818,A Fully Automated Pipeline for Conversational Discourse Annotation: Tree Scheme Generation and Labeling with Large Language Models,https://aclanthology.org/2025.findings-acl.818.pdf,acl-sidetracks,2025
819,Can Language Models Serve as Analogy Annotators?,https://aclanthology.org/2025.findings-acl.819.pdf,acl-sidetracks,2025
820,Reward Generalization in RLHF: A Topological Perspective,https://aclanthology.org/2025.findings-acl.820.pdf,acl-sidetracks,2025
