,title,conference,year,paper_url
80,Rethinking Reward Modeling in Preference-based Large Language Model Alignment,icml,2025,https://openreview.net/pdf?id=rfdblE10qm
81,Copyright-Protected Language Generation via Adaptive Model Fusion,icml,2025,https://openreview.net/pdf?id=kRoWeLTpL4
82,Ctrl-Adapter: An Efficient and Versatile Framework for Adapting Diverse Controls to Any Diffusion Model,icml,2025,https://openreview.net/pdf?id=ny8T8OuNHe
83,BIRD: A Trustworthy Bayesian Inference Framework for Large Language Models,icml,2025,https://openreview.net/pdf?id=fAAaT826Vv
84,LaMPlace: Learning to Optimize Cross-Stage Metrics in Macro Placement,icml,2025,https://openreview.net/pdf?id=YLIsIzC74j
85,miniCTX: Neural Theorem Proving with (Long-)Contexts,icml,2025,https://openreview.net/pdf?id=KIgaAqEFHW
86,BigCodeBench: Benchmarking Code Generation with Diverse Function Calls and Complex Instructions,icml,2025,https://openreview.net/pdf?id=YrycTjllL0
87,Towards a Complete Logical Framework for GNN Expressiveness,icml,2025,https://openreview.net/pdf?id=pqOjj90Vwp
88,Representation Alignment for Generation: Training Diffusion Transformers Is Easier Than You Think,icml,2025,https://openreview.net/pdf?id=DJSZGGZYVi
89,Classic but Everlasting: Traditional Gradient-Based Algorithms Converge Fast Even in Time-Varying Multi-Player Games,icml,2025,https://openreview.net/pdf?id=t8FG4cJuL3
90,DSPO: Direct Score Preference Optimization for Diffusion Model Alignment,icml,2025,https://openreview.net/pdf?id=xyfb9HHvMe
91,TANGO: Co-Speech Gesture Video Reenactment with Hierarchical Audio Motion Embedding and Diffusion Interpolation,icml,2025,https://openreview.net/pdf?id=LbEWwJOufy
92,Predictive Inverse Dynamics Models are Scalable Learners for Robotic Manipulation,icml,2025,https://openreview.net/pdf?id=meRCKuUpmc
93,The Complexity of Two-Team Polymatrix Games with Independent Adversaries,icml,2025,https://openreview.net/pdf?id=9VGTk2NYjF
94,MMQA: Evaluating LLMs with Multi-Table Multi-Hop Complex Questions,icml,2025,https://openreview.net/pdf?id=GGlpykXDCa
95,On Scaling Up 3D Gaussian Splatting Training,icml,2025,https://openreview.net/pdf?id=pQqeQpMkE7
96,Emergence of meta-stable clustering in mean-field transformer models,icml,2025,https://openreview.net/pdf?id=eBS3dQQ8GV
