,title,conference,year,paper_url
76,LensNet: An End-to-End Learning Framework for Empirical Point Spread Function Modeling and Lensless Imaging Reconstruction,ijcai,2025,https://www.ijcai.org/proceedings/2025/0077.pdf
77,Towards Region-Adaptive Feature Disentanglement and Enhancement for Small Object Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0078.pdf
78,MCD-CLIP: Multi-view Chest Disease Diagnosis with Disentangled CLIP,ijcai,2025,https://www.ijcai.org/proceedings/2025/0079.pdf
79,Towards VLM-based Hybrid Explainable Prompt Enhancement for Zero-Shot Industrial Anomaly Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0080.pdf
80,IterMeme: Expert-Guided Multimodal LLM for Interactive Meme Creation with Layout-Aware Generation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0081.pdf
81,A Medical Image Classification Network Based on Multi-View Consistent Momentum Contrastive Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0082.pdf
82,The Devil is in Fine-tuning and Long-tailed Problems: A New Benchmark for Scene Text Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0083.pdf
83,Instructing Text-to-Image Diffusion Models via Classifier-Guided Semantic Optimization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0084.pdf
84,MonoMixer: Marrying Convolution and Vision Transformer for Efficient Self-Supervised Monocular Depth Estimation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0085.pdf
85,Multi-View Learning with Context-Guided Receptance for Image Denoising,ijcai,2025,https://www.ijcai.org/proceedings/2025/0086.pdf
86,Inter3D: A Benchmark and Strong Baseline for Human-Interactive 3D Object Reconstruction,ijcai,2025,https://www.ijcai.org/proceedings/2025/0087.pdf
87,Egocentric Object-Interaction Anticipation with Retentive and Predictive Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0088.pdf
88,Prompt-Aware Controllable Shadow Removal,ijcai,2025,https://www.ijcai.org/proceedings/2025/0089.pdf
89,Categorical Attention: Fine-grained Language-guided Noise Filtering Network for Occluded Person Re-Identification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0090.pdf
90,HSRMamba: Contextual Spatial-Spectral State Space Model for Single Hyperspectral Image Super-Resolution,ijcai,2025,https://www.ijcai.org/proceedings/2025/0091.pdf
91,DiffFERV: Diffusion-based Facial Editing of Real Videos,ijcai,2025,https://www.ijcai.org/proceedings/2025/0092.pdf
92,Enhancing Mixture of Experts with Independent and Collaborative Learning for Long-Tail Visual Recognition,ijcai,2025,https://www.ijcai.org/proceedings/2025/0093.pdf
93,MC3D-AD: A Unified Geometry-aware Reconstruction Model for Multi-category 3D Anomaly Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0094.pdf
94,AccCtr: Accelerating Training-Free Conditional Control For Diffusion Models,ijcai,2025,https://www.ijcai.org/proceedings/2025/0095.pdf
95,DIIN: Diffusion Iterative Implicit Networks for Arbitrary-scale Super-resolution,ijcai,2025,https://www.ijcai.org/proceedings/2025/0096.pdf
96,External Memory Matters: Generalizable Object-Action Memory for Retrieval-Augmented Long-Term Video Understanding,ijcai,2025,https://www.ijcai.org/proceedings/2025/0097.pdf
97,Diff-LMM: Diffusion Teacher-Guided Spatio-Temporal Perception for Video Large Multimodal Models,ijcai,2025,https://www.ijcai.org/proceedings/2025/0098.pdf
98,VidEvo: Evolving Video Editing through Exhaustive Temporal Modeling,ijcai,2025,https://www.ijcai.org/proceedings/2025/0099.pdf
99,Global Information Compensation Network for Image Denoising,ijcai,2025,https://www.ijcai.org/proceedings/2025/0100.pdf
100,GSDet: Gaussian Splatting for Oriented Object Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0101.pdf
101,Template-based Uncertainty Multimodal Fusion Network for RGBT Tracking,ijcai,2025,https://www.ijcai.org/proceedings/2025/0102.pdf
102,Dual-level Fuzzy Learning with Patch Guidance for Image Ordinal Regression,ijcai,2025,https://www.ijcai.org/proceedings/2025/0103.pdf
103,"Richer Semantics, Better Alignment: Aligning Visual Features with Explicit and Enriched Semantics for Visible-Infrared Person Re-Identification",ijcai,2025,https://www.ijcai.org/proceedings/2025/0104.pdf
104,Mask Does Not Matter: A Unified Latent Diffusion-Enhanced Framework for Mask-Free Virtual Try-On,ijcai,2025,https://www.ijcai.org/proceedings/2025/0105.pdf
105,Unleashing the Semantic Adaptability of Controlled Diffusion Model for Image Colorization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0106.pdf
106,MAGE: Multimodal Alignment and Generation Enhancement via Bridging Visual and Semantic Spaces,ijcai,2025,https://www.ijcai.org/proceedings/2025/0107.pdf
107,Multi-Modal Point Cloud Completion with Interleaved Attention Enhanced Transformer,ijcai,2025,https://www.ijcai.org/proceedings/2025/0108.pdf
108,Adaptive Language-Aware Image Reflection Removal Network,ijcai,2025,https://www.ijcai.org/proceedings/2025/0109.pdf
109,Efficient Hi-Fi Style Transfer via Statistical Attention and Modulation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0110.pdf
110,2D Gaussian Splatting for Outdoor Scene Decomposition and Relighting,ijcai,2025,https://www.ijcai.org/proceedings/2025/0111.pdf
111,Active Multimodal Distillation for Few-shot Action Recognition,ijcai,2025,https://www.ijcai.org/proceedings/2025/0112.pdf
112,Mixture-of-Queries Transformer: Camouflaged Instance Segmentation via Queries Cooperation and Frequency Enhancement,ijcai,2025,https://www.ijcai.org/proceedings/2025/0113.pdf
113,DepthART: Monocular Depth Estimation as Autoregressive Refinement Task,ijcai,2025,https://www.ijcai.org/proceedings/2025/0114.pdf
114,Reliable and Diverse Hierarchical Adapter for Zero-shot Video Classification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0115.pdf
115,Base-Detail Feature Learning Framework for Visible-Infrared Person Re-Identification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0116.pdf
116,DDPA-3DVG: Vision-Language Dual-Decoupling and Progressive Alignment for 3D Visual Grounding,ijcai,2025,https://www.ijcai.org/proceedings/2025/0117.pdf
117,GPI-Net: Gestalt-Guided Parallel Interaction Network via Orthogonal Geometric Consistency for Robust Point Cloud Registration,ijcai,2025,https://www.ijcai.org/proceedings/2025/0118.pdf
118,Shaping a Stabilized Video by Mitigating Unintended Changes for Concept-Augmented Video Editing,ijcai,2025,https://www.ijcai.org/proceedings/2025/0119.pdf
119,DcDsDiff: Dual-Conditional and Dual-Stream Diffusion Model for Generative Image Tampering Localization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0120.pdf
120,Exploiting Position Information in Convolutional Kernels for Structural Re-parameterization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0121.pdf
121,Beyond Feature Mapping GAP: Integrating Real HDRTV Priors for Superior SDRTV-to-HDRTV Conversion,ijcai,2025,https://www.ijcai.org/proceedings/2025/0122.pdf
122,Incorporating Visual Experts to Resolve the Information Loss in Multimodal Large Language Models,ijcai,2025,https://www.ijcai.org/proceedings/2025/0123.pdf
123,INT: Instance-Specific Negative Mining for Task-Generic Promptable Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0124.pdf
124,RLMiniStyler: Light-weight RL Style Agent for Arbitrary Sequential Neural Style Generation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0125.pdf
125,Boosting Visual Knowledge-Intensive Training for LVLMs Through Causality-Driven Visual Object Completion,ijcai,2025,https://www.ijcai.org/proceedings/2025/0126.pdf
126,Poisoning-based Backdoor Attacks for Arbitrary Target Label with Positive Triggers,ijcai,2025,https://www.ijcai.org/proceedings/2025/0127.pdf
127,Hybrid Mesh-Gaussian Representation for Efficient Indoor Scene Reconstruction,ijcai,2025,https://www.ijcai.org/proceedings/2025/0128.pdf
128,Omni-Dimensional State Space Model-driven SAM for Pixel-level Anomaly Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0129.pdf
129,Progressive Modality-Adaptive Interactive Network for Multi-Modality Image Fusion,ijcai,2025,https://www.ijcai.org/proceedings/2025/0130.pdf
130,Spotlighting Partially Visible Cinematic Language for Video-to-Audio Generation via Self-distillation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0131.pdf
131,ADC-GS: Anchor-Driven Deformable and Compressed Gaussian Splatting for Dynamic Scene Reconstruction,ijcai,2025,https://www.ijcai.org/proceedings/2025/0132.pdf
132,VimGeo: Efficient Cross-View Geo-Localization with Vision Mamba Architecture,ijcai,2025,https://www.ijcai.org/proceedings/2025/0133.pdf
133,Volumetric Axial Disentanglement Enabling Advancing in Medical Image Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0134.pdf
134,Human Motion Capture from Loose and Sparse Inertial Sensors with Garment-aware Diffusion Models,ijcai,2025,https://www.ijcai.org/proceedings/2025/0135.pdf
135,"Optical Flow Estimation for Tiny Objects: New Problem, Specialized Benchmark, and Bioinspired Scheme",ijcai,2025,https://www.ijcai.org/proceedings/2025/0136.pdf
136,SeqPose: An End-to-End Framework to Unify Single-frame and Video-based RGB Category-Level Pose Estimation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0137.pdf
137,IE-PMMA: Point Cloud Completion Through Inverse Edge-aware Upsampling and Precise Multi-Modal Feature Alignment,ijcai,2025,https://www.ijcai.org/proceedings/2025/0138.pdf
138,Concentrate on Weakness: Mining Hard Prototypes for Few-Shot Medical Image Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0139.pdf
139,Always Clear Depth: Robust Monocular Depth Estimation Under Adverse Weather,ijcai,2025,https://www.ijcai.org/proceedings/2025/0140.pdf
140,"Exploring the Frontiers of Animation Video Generation in the Sora Era: Method, Dataset and Benchmark",ijcai,2025,https://www.ijcai.org/proceedings/2025/0141.pdf
141,Object-Level Backdoor Attacks in RGB-T Semantic Segmentation with Cross-Modality Trigger Optimization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0142.pdf
