,title,conference,year,paper_url
25,CoA-VLA: Improving Vision-Language-Action Models via Visual-Text Chain-of-Affordance,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Li_CoA-VLA_Improving_Vision-Language-Action_Models_via_Visual-Text_Chain-of-Affordance_ICCV_2025_paper.pdf
26,HiERO: Understanding the Hierarchy of Human Behavior Enhances Reasoning on Egocentric Videos,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Peirone_HiERO_Understanding_the_Hierarchy_of_Human_Behavior_Enhances_Reasoning_on_ICCV_2025_paper.pdf
27,FVGen: Accelerating Novel-View Synthesis with Adversarial Video Diffusion Distillation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Teng_FVGen_Accelerating_Novel-View_Synthesis_with_Adversarial_Video_Diffusion_Distillation_ICCV_2025_paper.pdf
28,ZFusion: Efficient Deep Compositional Zero-shot Learning for Blind Image Super-Resolution with Generative Diffusion Prior,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Esmaeilzehi_ZFusion_Efficient_Deep_Compositional_Zero-shot_Learning_for_Blind_Image_Super-Resolution_ICCV_2025_paper.pdf
29,Doodle Your Keypoints: Sketch-Based Few-Shot Keypoint Detection,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Maity_Doodle_Your_Keypoints_Sketch-Based_Few-Shot_Keypoint_Detection_ICCV_2025_paper.pdf
30,Open-Vocabulary Octree-Graph for 3D Scene Understanding,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Open-Vocabulary_Octree-Graph_for_3D_Scene_Understanding_ICCV_2025_paper.pdf
31,FlexGen: Flexible Multi-View Generation from Text and Image Inputs,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_FlexGen_Flexible_Multi-View_Generation_from_Text_and_Image_Inputs_ICCV_2025_paper.pdf
32,SummDiff: Generative Modeling of Video Summarization with Diffusion,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_SummDiff_Generative_Modeling_of_Video_Summarization_with_Diffusion_ICCV_2025_paper.pdf
33,FlowDPS : Flow-Driven Posterior Sampling for Inverse Problems,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_FlowDPS__Flow-Driven_Posterior_Sampling_for_Inverse_Problems_ICCV_2025_paper.pdf
34,Head2Body: Body Pose Generation from Multi-sensory Head-mounted Inputs,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Tran_Head2Body_Body_Pose_Generation_from_Multi-sensory_Head-mounted_Inputs_ICCV_2025_paper.pdf
35,Closed-Loop Transfer for Weakly-supervised Affordance Grounding,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Tang_Closed-Loop_Transfer_for_Weakly-supervised_Affordance_Grounding_ICCV_2025_paper.pdf
36,OminiControl: Minimal and Universal Control for Diffusion Transformer,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Tan_OminiControl_Minimal_and_Universal_Control_for_Diffusion_Transformer_ICCV_2025_paper.pdf
37,Zeroth-Order Fine-Tuning of LLMs in Random Subspaces,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Zeroth-Order_Fine-Tuning_of_LLMs_in_Random_Subspaces_ICCV_2025_paper.pdf
38,G2D: Boosting Multimodal Learning with Gradient-Guided Distillation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Rakib_G2D_Boosting_Multimodal_Learning_with_Gradient-Guided_Distillation_ICCV_2025_paper.pdf
39,AIComposer: Any Style and Content Image Composition via Feature Integration,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Li_AIComposer_Any_Style_and_Content_Image_Composition_via_Feature_Integration_ICCV_2025_paper.pdf
40,PAN-Crafter: Learning Modality-Consistent Alignment for PAN-Sharpening,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Do_PAN-Crafter_Learning_Modality-Consistent_Alignment_for_PAN-Sharpening_ICCV_2025_paper.pdf
41,M2SFormer: Multi-Spectral and Multi-Scale Attention with Edge-Aware Difficulty Guidance for Image Forgery Localization,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Nam_M2SFormer_Multi-Spectral_and_Multi-Scale_Attention_with_Edge-Aware_Difficulty_Guidance_for_ICCV_2025_paper.pdf
42,Pinco: Position-induced Consistent Adapter for Diffusion Transformer in Foreground-conditioned Inpainting,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Lu_Pinco_Position-induced_Consistent_Adapter_for_Diffusion_Transformer_in_Foreground-conditioned_Inpainting_ICCV_2025_paper.pdf
43,ReconDreamer++: Harmonizing Generative and Reconstructive Models for Driving Scene Representation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Zhao_ReconDreamer_Harmonizing_Generative_and_Reconstructive_Models_for_Driving_Scene_Representation_ICCV_2025_paper.pdf
44,SyncDiff: Synchronized Motion Diffusion for Multi-Body Human-Object Interaction Synthesis,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/He_SyncDiff_Synchronized_Motion_Diffusion_for_Multi-Body_Human-Object_Interaction_Synthesis_ICCV_2025_paper.pdf
45,Rethinking Few Shot CLIP Benchmarks: A Critical Analysis in the Inductive Setting,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kravets_Rethinking_Few_Shot_CLIP_Benchmarks_A_Critical_Analysis_in_the_ICCV_2025_paper.pdf
46,Mind the Gap: Aligning Vision Foundation Models to Image Feature Matching,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Mind_the_Gap_Aligning_Vision_Foundation_Models_to_Image_Feature_ICCV_2025_paper.pdf
47,CoStoDet-DDPM: Collaborative Training of Stochastic and Deterministic Models Improves Surgical Workflow Anticipation and Recognition,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_CoStoDet-DDPM_Collaborative_Training_of_Stochastic_and_Deterministic_Models_Improves_Surgical_ICCV_2025_paper.pdf
48,GSOT3D: Towards Generic 3D Single Object Tracking in the Wild,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Jiao_GSOT3D_Towards_Generic_3D_Single_Object_Tracking_in_the_Wild_ICCV_2025_paper.pdf
49,UnZipLoRA: Separating Content and Style from a Single Image,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_UnZipLoRA_Separating_Content_and_Style_from_a_Single_Image_ICCV_2025_paper.pdf
50,What You Have is What You Track: Adaptive and Robust Multimodal Tracking,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Tan_What_You_Have_is_What_You_Track_Adaptive_and_Robust_ICCV_2025_paper.pdf
51,RareCLIP: Rarity-aware Online Zero-shot Industrial Anomaly Detection,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/He_RareCLIP_Rarity-aware_Online_Zero-shot_Industrial_Anomaly_Detection_ICCV_2025_paper.pdf
52,AdaDCP: Learning an Adapter with Discrete Cosine Prior for Clear-to-Adverse Domain Generalization,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Bi_AdaDCP_Learning_an_Adapter_with_Discrete_Cosine_Prior_for_Clear-to-Adverse_ICCV_2025_paper.pdf
53,HERMES: A Unified Self-Driving World Model for Simultaneous 3D Scene Understanding and Generation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Zhou_HERMES_A_Unified_Self-Driving_World_Model_for_Simultaneous_3D_Scene_ICCV_2025_paper.pdf
54,ArgMatch: Adaptive Refinement Gathering for Efficient Dense Matching,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Deng_ArgMatch_Adaptive_Refinement_Gathering_for_Efficient_Dense_Matching_ICCV_2025_paper.pdf
55,Enhancing Image Restoration Transformer via Adaptive Translation Equivariance,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Hu_Enhancing_Image_Restoration_Transformer_via_Adaptive_Translation_Equivariance_ICCV_2025_paper.pdf
56,Free4D: Tuning-free 4D Scene Generation with Spatial-Temporal Consistency,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Free4D_Tuning-free_4D_Scene_Generation_with_Spatial-Temporal_Consistency_ICCV_2025_paper.pdf
57,Generative Zoo,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Niewiadomski_Generative_Zoo_ICCV_2025_paper.pdf
58,Any-SSR: How Recursive Least Squares Works in Continual Learning of Large Language Model,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Tong_Any-SSR_How_Recursive_Least_Squares_Works_in_Continual_Learning_of_ICCV_2025_paper.pdf
59,Instruction-Oriented Preference Alignment for Enhancing Multi-Modal Comprehension Capability of MLLMs,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Instruction-Oriented_Preference_Alignment_for_Enhancing_Multi-Modal_Comprehension_Capability_of_MLLMs_ICCV_2025_paper.pdf
60,RapVerse: Coherent Vocals and Whole-Body Motion Generation from Text,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_RapVerse_Coherent_Vocals_and_Whole-Body_Motion_Generation_from_Text_ICCV_2025_paper.pdf
61,MoFRR: Mixture of Diffusion Models for Face Retouching Restoration,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_MoFRR_Mixture_of_Diffusion_Models_for_Face_Retouching_Restoration_ICCV_2025_paper.pdf
62,SFUOD: Source-Free Unknown Object Detection,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Park_SFUOD_Source-Free_Unknown_Object_Detection_ICCV_2025_paper.pdf
63,"UniEgoMotion: A Unified Model for Egocentric Motion Reconstruction, Forecasting, and Generation",iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Patel_UniEgoMotion_A_Unified_Model_for_Egocentric_Motion_Reconstruction_Forecasting_and_ICCV_2025_paper.pdf
64,ToolVQA: A Dataset for Multi-step Reasoning VQA with External Tools,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yin_ToolVQA_A_Dataset_for_Multi-step_Reasoning_VQA_with_External_Tools_ICCV_2025_paper.pdf
65,Spherical Epipolar Rectification for Deep Two-View Absolute Depth Estimation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Brousseau_Spherical_Epipolar_Rectification_for_Deep_Two-View_Absolute_Depth_Estimation_ICCV_2025_paper.pdf
66,ScenePainter: Semantically Consistent Perpetual 3D Scene Generation with Concept Relation Alignment,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Xia_ScenePainter_Semantically_Consistent_Perpetual_3D_Scene_Generation_with_Concept_Relation_ICCV_2025_paper.pdf
67,ESCNet:Edge-Semantic Collaborative Network for Camouflaged Object Detection,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Ye_ESCNetEdge-Semantic_Collaborative_Network_for_Camouflaged_Object_Detection_ICCV_2025_paper.pdf
68,PixelStitch: Structure-Preserving Pixel-Wise Bidirectional Warps for Unsupervised Image Stitching,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Jin_PixelStitch_Structure-Preserving_Pixel-Wise_Bidirectional_Warps_for_Unsupervised_Image_Stitching_ICCV_2025_paper.pdf
69,SANA-Sprint: One-Step Diffusion with Continuous-Time Consistency Distillation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_SANA-Sprint_One-Step_Diffusion_with_Continuous-Time_Consistency_Distillation_ICCV_2025_paper.pdf
70,Information-Bottleneck Driven Binary Neural Network for Change Detection,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yin_Information-Bottleneck_Driven_Binary_Neural_Network_for_Change_Detection_ICCV_2025_paper.pdf
71,Erasing More Than Intended? How Concept Erasure Degrades the Generation of Non-Target Concepts,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Amara_Erasing_More_Than_Intended_How_Concept_Erasure_Degrades_the_Generation_ICCV_2025_paper.pdf
72,Global and Local Entailment Learning for Natural World Imagery,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Sastry_Global_and_Local_Entailment_Learning_for_Natural_World_Imagery_ICCV_2025_paper.pdf
73,Ross3D: Reconstructive Visual Instruction Tuning with 3D-Awareness,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Ross3D_Reconstructive_Visual_Instruction_Tuning_with_3D-Awareness_ICCV_2025_paper.pdf
74,LVFace: Progressive Cluster Optimization for Large Vision Models in Face Recognition,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/You_LVFace_Progressive_Cluster_Optimization_for_Large_Vision_Models_in_Face_ICCV_2025_paper.pdf
75,Dataset Ownership Verification for Pre-trained Masked Models,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Xie_Dataset_Ownership_Verification_for_Pre-trained_Masked_Models_ICCV_2025_paper.pdf
76,VLR-Driver: Large Vision-Language-Reasoning Models for Embodied Autonomous Driving,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kong_VLR-Driver_Large_Vision-Language-Reasoning_Models_for_Embodied_Autonomous_Driving_ICCV_2025_paper.pdf
77,ResGS: Residual Densification of 3D Gaussian for Efficient Detail Recovery,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Lyu_ResGS_Residual_Densification_of_3D_Gaussian_for_Efficient_Detail_Recovery_ICCV_2025_paper.pdf
78,Language Driven Occupancy Prediction,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Language_Driven_Occupancy_Prediction_ICCV_2025_paper.pdf
79,Prior2Former - Evidential Modeling of Mask Transformers for Assumption-Free Open-World Panoptic Segmentation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Schmidt_Prior2Former_-_Evidential_Modeling_of_Mask_Transformers_for_Assumption-Free_Open-World_ICCV_2025_paper.pdf
80,E-NeMF: Event-based Neural Motion Field for Novel Space-time View Synthesis of Dynamic Scenes,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_E-NeMF_Event-based_Neural_Motion_Field_for_Novel_Space-time_View_Synthesis_ICCV_2025_paper.pdf
81,Event-based Tiny Object Detection: A Benchmark Dataset and Baseline,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_Event-based_Tiny_Object_Detection_A_Benchmark_Dataset_and_Baseline_ICCV_2025_paper.pdf
82,Optimal Transport for Brain-Image Alignment: Unveiling Redundancy and Synergy in Neural Information Processing,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Xiao_Optimal_Transport_for_Brain-Image_Alignment_Unveiling_Redundancy_and_Synergy_in_ICCV_2025_paper.pdf
83,Adversarial Distribution Matching for Diffusion Distillation Towards Efficient Image and Video Synthesis,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Lu_Adversarial_Distribution_Matching_for_Diffusion_Distillation_Towards_Efficient_Image_and_ICCV_2025_paper.pdf
84,Switch-a-View: View Selection Learned from Unlabeled In-the-wild Videos,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Majumder_Switch-a-View_View_Selection_Learned_from_Unlabeled_In-the-wild_Videos_ICCV_2025_paper.pdf
85,E-SAM: Training-Free Segment Every Entity Model,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_E-SAM_Training-Free_Segment_Every_Entity_Model_ICCV_2025_paper.pdf
86,ViewSRD: 3D Visual Grounding via Structured Multi-View Decomposition,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_ViewSRD_3D_Visual_Grounding_via_Structured_Multi-View_Decomposition_ICCV_2025_paper.pdf
87,UniPortrait: A Unified Framework for Identity-Preserving Single- and Multi-Human Image Personalization,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/He_UniPortrait_A_Unified_Framework_for_Identity-Preserving_Single-_and_Multi-Human_Image_ICCV_2025_paper.pdf
88,FDPT: Federated Discrete Prompt Tuning for Black-Box Visual-Language Models,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_FDPT_Federated_Discrete_Prompt_Tuning_for_Black-Box_Visual-Language_Models_ICCV_2025_paper.pdf
89,Exploiting Diffusion Prior for Task-driven Image Restoration,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_Exploiting_Diffusion_Prior_for_Task-driven_Image_Restoration_ICCV_2025_paper.pdf
90,CE-FAM: Concept-Based Explanation via Fusion of Activation Maps,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Kuroki_CE-FAM_Concept-Based_Explanation_via_Fusion_of_Activation_Maps_ICCV_2025_paper.pdf
91,Dual-level Prototype Learning for Composite Degraded Image Restoration,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Dual-level_Prototype_Learning_for_Composite_Degraded_Image_Restoration_ICCV_2025_paper.pdf
92,Forensic-MoE: Exploring Comprehensive Synthetic Image Detection Traces with Mixture of Experts,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Fang_Forensic-MoE_Exploring_Comprehensive_Synthetic_Image_Detection_Traces_with_Mixture_of_ICCV_2025_paper.pdf
93,Robust Adverse Weather Removal via Spectral-based Spatial Grouping,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.pdf
94,PLAN: Proactive Low-Rank Allocation for Continual Learning,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_PLAN_Proactive_Low-Rank_Allocation_for_Continual_Learning_ICCV_2025_paper.pdf
95,EMoTive: Event-guided Trajectory Modeling for 3D Motion Estimation,iccv,2025,https://openaccess.thecvf.com/content/ICCV2025/papers/Wan_EMoTive_Event-guided_Trajectory_Modeling_for_3D_Motion_Estimation_ICCV_2025_paper.pdf
